rank,score,family,name,center_window_over_core_mean,middle_third_over_side_thirds,core_rms_fraction,top_over_bottom,left_over_right,profile_rmse_x,profile_rmse_y,params_json
175,16.703788508333123,aperture_offset_y,aperture7mm_offset_y_-2.000mm,1.234061774932774,1.1679080788557201,0.6835226148331521,5.437467209363634,1.000000011619971,0.3967257973450051,0.651340070071867,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": -2.0}"
176,16.726325524748574,center_dip,center_dip_d0.900_s2.100mm,0.3751506399395798,0.44823035967612457,0.5635931788035206,1.0000000338344266,0.9999999755247845,0.3150548594772465,0.4816214684326992,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_mm"": 2.1}"
177,16.749186044299986,aperture_offset_y,aperture7mm_offset_y_+2.000mm,1.2340619182731607,1.1679080455906088,0.683522599860642,0.18390914656312254,1.0000000087950365,0.39672593704091097,0.677061775424193,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": 2.0}"
178,17.313470452466955,defocus,defocus_+1.600waves,1.361017110579468,1.2303753636990473,0.20617858947974332,0.999999902028434,0.9999999952063688,0.32831001634924983,0.46317172293150305,"{""defocus_waves"": 1.6}"
179,17.319085917048437,vertical_input_dip,vertical_input_dip_d0.600_s1.050mm,0.4207785910053754,0.3673169110763274,0.5186405929089188,0.9999999915326633,0.9999999735107208,0.33284383793194927,0.5254981080812599,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.6, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
180,17.672412816826107,spherical,spherical_+0.400waves,1.2336706773407247,1.4180453172082161,0.25016229281678337,0.9999998899032753,1.0000000091808923,0.3385380541967526,0.3667786004640597,"{""spherical_waves"": 0.3999999999999999}"
181,18.167224424914238,HG20_mix,HG20_mix_+0.500,0.4678277235908754,0.3768371580340848,0.7210687330299476,0.9999999864682134,0.9999999592172487,0.24725852997564557,0.48180566422717747,"{""hg20_coefficient"": 0.5}"
182,18.627187299726504,HG02_mix,HG02_mix_-0.500,1.4706518467767316,1.0024134553224886,0.3778249450910695,0.999999940312713,0.9999999995215605,0.6441929139731104,0.5090556461770024,"{""hg02_coefficient"": -0.5}"
183,18.74775186207344,vertical_input_dip,vertical_input_dip_d0.750_s2.100mm,0.4165029439192198,0.339977034820972,0.6380003299201907,0.9999999932688787,0.999999967293744,0.3136382951073006,0.5303877493714455,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 2.1}"
184,18.79820817581118,HG20_mix,HG20_mix_-0.300,1.2670542580167592,1.4472514147562092,0.28940765459072826,0.9999999997699117,1.0000000396128597,0.37099732788501855,0.3669625344423502,"{""hg20_coefficient"": -0.29999999999999993}"
185,19.51300558719563,defocus,defocus_+1.400waves,1.4629371934408206,1.2197756741615493,0.21609201556230853,0.9999999065831455,0.999999992714145,0.3514061990121445,0.5439027685602658,"{""defocus_waves"": 1.4}"
186,20.3153851297005,astigmatism,astigmatism_-0.600waves,0.5169878508875362,1.4684718042976361,0.870058277663272,0.9999998509657364,0.9999999923283721,0.4449657916329502,0.35796077423405104,"{""astigmatism_waves"": -0.6000000000000001}"
187,20.645171580457994,spherical,spherical_+0.600waves,1.2167403769477199,1.578645833285882,0.3122475588241458,0.9999999066663287,1.0000000161522453,0.33988398530256464,0.4070490642854794,"{""spherical_waves"": 0.6000000000000001}"
188,20.669542338905313,centered_aperture,centered_aperture_6.500mm,1.5264001654963408,1.1283169662112889,0.37600998840025746,0.99999996692299,1.0000000027000178,0.7145812500718723,0.4945830499063822,"{""aperture_diameter_mm"": 6.5}"
189,20.688012487912797,HG02_mix,HG02_mix_-0.600,1.5436973421496867,1.0027395228525597,0.4332495866335453,0.9999999302931628,0.9999999970178889,0.7163711320938709,0.5663683662605095,"{""hg02_coefficient"": -0.6}"
190,21.159036177600203,vertical_input_dip,vertical_input_dip_d0.750_s0.700mm,0.33236089332920316,0.2750921239441703,0.6313228799601539,0.9999999996300311,0.9999999590796343,0.44243787765888537,0.6106381120890244,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 0.7}"
191,21.302436859768545,vertical_input_dip,vertical_input_dip_d0.750_s1.750mm,0.34412381956502214,0.2806146957764328,0.6915799435675292,1.0000000039124681,0.9999999651289376,0.37314440764388257,0.6004632888850657,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 1.75}"
