y_m,intensity_norm,target
-0.0010175,1.50174280008927e-11,0
-0.001015,1.60807248124654e-11,0
-0.0010125,1.08536861921627e-11,0
-0.00101,3.59823355313944e-12,0
-0.0010075,7.56249569344459e-14,0
-0.001005,2.41944636418796e-12,0
-0.0010025,7.40444869363032e-12,0
-0.001,9.71189857619004e-12,0
-0.0009975,7.07146769582276e-12,0
-0.000995,2.37272184655329e-12,0
-0.0009925,7.39288345874001e-13,0
-0.00099,4.40849562191744e-12,0
-0.0009875,1.03995071371173e-11,0
-0.000985,1.32828242219985e-11,0
-0.0009825,1.04179955561968e-11,0
-0.00098,4.58355565716108e-12,0
-0.0009775,1.39377474281656e-12,0
-0.000975,3.93951012483274e-12,0
-0.0009725,9.8230428283297e-12,0
-0.00097,1.34818177143698e-11,0
-0.0009675,1.15696767305786e-11,0
-0.000965,6.16285593490994e-12,0
-0.0009625,2.64976873282054e-12,0
-0.00096,4.36491775372483e-12,0
-0.0009575,9.26623746413006e-12,0
-0.000955,1.20033196367131e-11,0
-0.0009525,9.41138535531166e-12,0
-0.00095,3.98205812330483e-12,0
-0.0009475,1.70945199660162e-12,0
-0.000945,6.20506986820758e-12,0
-0.0009425,1.47789118028168e-11,0
-0.00094,2.04779966269834e-11,0
-0.0009375,1.83673185351628e-11,0
-0.000935,1.01288987632609e-11,0
-0.0009325,2.52112312971555e-12,0
-0.00093,1.09727172213027e-12,0
-0.0009275,5.1992000728955e-12,0
-0.000925,9.06699725454385e-12,0
-0.0009225,7.96408520190506e-12,0
-0.00092,3.24560222804208e-12,0
-0.0009175,1.21987938692834e-12,0
-0.000915,6.71328252595019e-12,0
-0.0009125,1.76040339155437e-11,0
-0.00091,2.59201038778898e-11,0
-0.0009075,2.48538518664934e-11,0
-0.000905,1.51839823471725e-11,0
-0.0009025,4.88125824889092e-12,0
-0.0009,2.03171615188606e-12,0
-0.0008975,7.62957850717879e-12,0
-0.000895,1.50404241652869e-11,0
-0.0008925,1.66337498299593e-11,0
-0.00089,1.12103476810228e-11,0
-0.0008875,5.05448301216735e-12,0
-0.000885,5.58539071587604e-12,0
-0.0008825,1.37917333349041e-11,0
-0.00088,2.28983388495586e-11,0
-0.0008775,2.47119887976637e-11,0
-0.000875,1.75743924486322e-11,0
-0.0008725,8.14949235997021e-12,0
-0.00087,5.16002895013651e-12,0
-0.0008675,1.10368427075608e-11,0
-0.000865,1.95981728055604e-11,0
-0.0008625,2.21139118312473e-11,0
-0.00086,1.59288572163812e-11,0
-0.0008575,7.2001099176115e-12,0
-0.000855,4.9330037742873e-12,0
-0.0008525,1.20215333488706e-11,0
-0.00085,2.20987369364351e-11,0
-0.0008475,2.55029988685314e-11,0
-0.000845,1.87631464658042e-11,0
-0.0008425,8.36101122952327e-12,0
-0.00084,4.85892868227543e-12,0
-0.0008375,1.27918216938964e-11,0
-0.000835,2.60114825025069e-11,0
-0.0008325,3.31305105599428e-11,0
-0.00083,2.80517287762901e-11,0
-0.0008275,1.55905954312823e-11,0
-0.000825,6.81467695909616e-12,0
-0.0008225,8.58600061993085e-12,0
-0.00082,1.73799533763059e-11,0
-0.0008175,2.329112502558e-11,0
-0.000815,2.01960971520298e-11,0
-0.0008125,1.19974822386277e-11,0
-0.00081,8.6968576358036e-12,0
-0.0008075,1.60930352252271e-11,0
-0.000805,2.93434570992076e-11,0
-0.0008025,3.70171366519609e-11,0
-0.0008,3.19755680038041e-11,0
-0.0007975,1.84988485709698e-11,0
-0.000795,8.47842718237207e-12,0
-0.0007925,1.01219884189737e-11,0
-0.00079,2.01221291591964e-11,0
-0.0007875,2.70986666671429e-11,0
-0.000785,2.31427619694769e-11,0
-0.0007825,1.21293730515358e-11,0
