x_m,intensity_norm,target
-0.0015675,3.82897530680672e-13,0
-0.001565,4.02385083889366e-13,0
-0.0015625,3.87517091813272e-13,0
-0.00156,3.93820899579928e-13,0
-0.0015575,4.52952471510282e-13,0
-0.001555,5.15952837392055e-13,0
-0.0015525,4.82564716319191e-13,0
-0.00155,3.10721847936258e-13,0
-0.0015475,9.61328379326415e-14,0
-0.001545,1.31984507018712e-14,0
-0.0015425,1.43420335526531e-13,0
-0.00154,3.60332479174224e-13,0
-0.0015375,4.24151510812522e-13,0
-0.001535,2.41418923228802e-13,0
-0.0015325,4.37165446145698e-14,0
-0.00153,2.59236290433633e-13,0
-0.0015275,1.12264202341594e-12,0
-0.001525,2.35721306631099e-12,0
-0.0015225,3.26812754698977e-12,0
-0.00152,3.24644398505124e-12,0
-0.0015175,2.28348536683252e-12,0
-0.001515,1.0253029992915e-12,0
-0.0015125,2.72097876197622e-13,0
-0.00151,3.35197837419064e-13,0
-0.0015075,8.24621519975597e-13,0
-0.001505,1.06614939021817e-12,0
-0.0015025,7.59439758724193e-13,0
-0.0015,2.46645256749796e-13,0
-0.0014975,1.25348516452715e-13,0
-0.001495,5.88064532469582e-13,0
-0.0014925,1.17091487455807e-12,0
-0.00149,1.21453342866945e-12,0
-0.0014875,6.11758960701856e-13,0
-0.001485,5.85450757147097e-14,0
-0.0014825,4.49647448774948e-13,0
-0.00148,1.92166249775699e-12,0
-0.0014775,3.50575779729544e-12,0
-0.001475,3.88042848098145e-12,0
-0.0014725,2.66205599098527e-12,0
-0.00147,1.02339001529007e-12,0
-0.0014675,8.95948870441482e-13,0
-0.001465,3.28461100547374e-12,0
-0.0014625,7.16140650933522e-12,0
-0.00146,1.00585863011417e-11,0
-0.0014575,1.00289944746936e-11,0
-0.001455,7.34134110111755e-12,0
-0.0014525,4.36584286107825e-12,0
-0.00145,3.62340648429085e-12,0
-0.0014475,5.62711477851253e-12,0
-0.001445,8.42299673728213e-12,0
-0.0014425,9.29829223500426e-12,0
-0.00144,7.19466419807304e-12,0
-0.0014375,3.68246513583047e-12,0
-0.001435,1.59268329774091e-12,0
-0.0014325,2.49977463672051e-12,0
-0.00143,5.31139078694785e-12,0
-0.0014275,7.25088496714012e-12,0
-0.001425,6.35801582950801e-12,0
-0.0014225,3.24178721218631e-12,0
-0.00142,4.90292791655724e-13,0
-0.0014175,2.8923740478911e-13,0
-0.001415,2.45816703212202e-12,0
-0.0014125,4.73374216650657e-12,0
-0.00141,5.03335580254473e-12,0
-0.0014075,3.55138566902523e-12,0
-0.001405,2.64815702817074e-12,0
-0.0014025,4.54010378745047e-12,0
-0.0014,8.91591200185832e-12,0
-0.0013975,1.27935650810931e-11,0
-0.001395,1.29436174069032e-11,0
-0.0013925,8.80984923809934e-12,0
