z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,outer_band_rmse,inside_fill_fraction,outside_fraction,size50_x_um,size50_y_um,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score
-0.14375,-0.375,3.0024649303249924,0.9639838294744579,0.19257674925090254,0.9602196461256864,0.0,370.00000000000006,135.0,True,0.7278954918005536,0.8956978614098,0.2160944354346051,1.3304437740329065
-0.14375,-0.3625,2.575136322891463,0.9737841479848095,0.1853413469356932,0.9699816961561928,0.0,370.00000000000006,135.0,True,0.7219564745396925,0.897474849253314,0.21870420657776032,1.4351803304794375
-0.14375,-0.35,2.350872737003435,0.9792048929663608,0.18269687521720382,0.9768151311775473,0.0014968192590744667,370.00000000000006,140.00000000000003,True,0.7168605075894057,0.8993732085402888,0.22285866397780393,1.519301969207885
-0.14375,-0.33749999999999997,2.4769348134403577,0.97646487929152,0.18514124018776734,0.9821842586943258,0.009841308894082914,370.00000000000006,140.00000000000003,True,0.712538327814929,0.9014056128139558,0.22840355424719655,1.588659975271093
-0.14375,-0.32499999999999996,2.7934834036306464,0.9697660467906418,0.19276205815904537,0.986333129957291,0.020835857056329496,375.0,140.00000000000003,True,0.7089356375543253,0.9035921127623762,0.23516573990045322,1.6492379476633932
-0.14375,-0.3125,3.2597111524098925,0.9601470762661606,0.20523384847477757,0.987797437461867,0.03204591653712782,375.0,140.00000000000003,True,0.706011918749497,0.9059592057885212,0.2429636248942936,1.7066666596097875
-0.14375,-0.3,3.5432110196309896,0.9559533623837004,0.22195171961879973,0.9909701037217816,0.03836589698046181,375.0,140.00000000000003,True,0.703739422942794,0.9085389631639563,0.2516154597718199,1.7658305110561099
-0.14375,-0.2875,3.8499356601462633,0.9513051621210348,0.24220732880867052,0.9936546674801708,0.04278829199482779,375.0,140.00000000000003,True,0.702100306069872,0.9113674052619462,0.26094517514972254,1.8306304183225892
-0.14375,-0.27499999999999997,4.307941515047318,0.9438840579710145,0.26531570910557095,0.9958511287370347,0.05137742647913519,380.00000000000006,140.00000000000003,True,0.7010843402896049,0.9144832490629266,0.27078560353143405,1.9038695776998686
-0.14375,-0.26249999999999996,4.885028593839186,0.9334324602539175,0.2906765775043076,0.999267846247712,0.0631506692598101,380.00000000000006,145.0,True,0.7006856838350515,0.9179261553916744,0.2809803131879029,1.9873024207602072
-0.14375,-0.24999999999999997,5.293375099482377,0.9285633033784553,0.3177853368569658,0.9995118974984747,0.06825162097599818,380.00000000000006,145.0,True,0.7008995056405236,0.9217349657437476,0.291383855760361,2.081801469474198
-0.14375,-0.2375,5.848564155614704,0.919774647887324,0.3462220648709478,1.0,0.07661971830985916,380.00000000000006,145.0,True,0.7017188692819611,0.9259460320184978,0.3018617980276675,2.187587230156574
-0.14375,-0.22499999999999998,6.7127592444175725,0.9032864888790528,0.3756318064641134,1.0,0.09317251300210247,385.00000000000006,145.0,True,0.7031316766456674,0.9305914294117872,0.3122900878622834,2.304465291873666
-0.14375,-0.21249999999999997,7.127730178522899,0.8989098116947473,0.4057075355291238,1.0,0.09756634731857725,385.00000000000006,145.0,True,0.7051177771163027,0.9356973520771688,0.32255456446081643,2.4320279256608357
-0.14375,-0.19999999999999998,7.529642891590521,0.8949676570551475,0.4361741845963882,1.0,0.10152395570661112,385.00000000000006,150.0,True,0.7076469100768182,0.9412825159886191,0.3325505068827911,2.569781376409622
